exchange_trade_id,config_file_path,strategy,market,symbol,base_asset,quote_asset,timestamp,order_id,trade_type,order_type,price,amount,leverage,trade_fee,position,age
627d0a904f42a853801d4ea4,conf_pure_mm_3.yml,pure_market_making,kucoin,ONE-USDT,ONE,USDT,1652361872000,SOEUT180b8713ca7f9902693254e1440883a0e01,SELL,LIMIT_MAKER,0.036624,300,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:01
627d0b144f42a853801d6599,conf_pure_mm_3.yml,pure_market_making,kucoin,ONE-USDT,ONE,USDT,1652362004000,BOEUT180b8733e51f9902693254e1440883a0e01,BUY,LIMIT_MAKER,0.036706,299.9999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:02
627d0bdf4f42a853801d86e2,conf_pure_mm_3.yml,pure_market_making,kucoin,ONE-USDT,ONE,USDT,1652362207500,BOEUT180b876574ad4a73ad34db0aad8eac71e6c,BUY,LIMIT_MAKER,0.03666,300,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:02
627d0d074f42a853801dca31,conf_pure_mm_3.yml,pure_market_making,kucoin,ONE-USDT,ONE,USDT,1652362503500,SOEUT180b87ae165f9310ec3510055e3f4745b49,SELL,LIMIT_MAKER,0.035511,299.9999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:01
627d0d284f42a853801dd14c,conf_pure_mm_3.yml,pure_market_making,kucoin,ONE-USDT,ONE,USDT,1652362536500,BOEUT180b87b5a7df9310ec3510055e3f4745b49,BUY,LIMIT_MAKER,0.035685,2.928,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:03
627d0d2a4f42a853801dd1ae,conf_pure_mm_3.yml,pure_market_making,kucoin,ONE-USDT,ONE,USDT,1652362538000,BOEUT180b87b684cf9310ec3510055e3f4745b49,BUY,LIMIT_MAKER,0.035648,4.5232,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:01
627d0d2b4f42a853801dd1d8,conf_pure_mm_3.yml,pure_market_making,kucoin,ONE-USDT,ONE,USDT,1652362539000,BOEUT180b87b684cf9310ec3510055e3f4745b49,BUY,LIMIT_MAKER,0.035648,36.7522,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:02
627d0d2b4f42a853801dd1e5,conf_pure_mm_3.yml,pure_market_making,kucoin,ONE-USDT,ONE,USDT,1652362539500,BOEUT180b87b684cf9310ec3510055e3f4745b49,BUY,LIMIT_MAKER,0.035648,258.7246,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:02
627d0eb04f42a853801e22ed,conf_pure_mm_3.yml,pure_market_making,kucoin,ONE-USDT,ONE,USDT,1652362928000,SOEUT180b8815f8bee77fb53b8e587d14c0628dd,SELL,LIMIT_MAKER,0.035207,302.928,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
627d0eb24f42a853801e2316,conf_pure_mm_3.yml,pure_market_making,kucoin,ONE-USDT,ONE,USDT,1652362930000,SOEUT180b88161fbee77fb53b8e587d14c0628dd,SELL,LIMIT_MAKER,0.035227,302.928,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:01
627d0ebd4f42a853801e24d4,conf_pure_mm_3.yml,pure_market_making,kucoin,ONE-USDT,ONE,USDT,1652362941000,BOEUT180b8818885ee77fb53b8e587d14c0628dd,BUY,LIMIT_MAKER,0.035244,9.9493,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:02
627d0f0b4f42a853801e3277,conf_pure_mm_3.yml,pure_market_making,kucoin,ONE-USDT,ONE,USDT,1652363019500,BOEUT180b882b741ee77fb53b8e587d14c0628dd,BUY,LIMIT_MAKER,0.03555,292.9786,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:03
627d0f1f4f42a853801e3806,conf_pure_mm_3.yml,pure_market_making,kucoin,ONE-USDT,ONE,USDT,1652363039500,SOEUT180b8830774ee77fb53b8e587d14c0628dd,SELL,LIMIT_MAKER,0.035674,300,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:03
