timestamp,pair,mid_price,best_bid,best_ask,reservation_price,optimal_spread,optimal_bid,optimal_ask,optimal_bid_to_mid_%,optimal_ask_to_mid_%,current_inv,target_inv,time_left_fraction,mid_price std_dev,risk_factor,gamma,alpha,kappa,eta,volatility,mid_price_variance,inventory_target_pct,bid_1.5%_depth,bid_1.0%_depth,bid_0.75%_depth,bid_0.5%_depth,bid_0.25%_depth,ask_0.25%_depth,ask_0.5%_depth,ask_0.75%_depth,ask_1.0%_depth,ask_1.5%_depth,q
1658923118.0,AVAX-USDT,20.862,20.859,20.865,0,0,0,0,1,-1,7.58595402,9.5888,,0.003914611879736185,2.0,1,0,0.0,0.003914611879736185,0.00001532418616897166773382519835,0.5,14249.5978,13838.4139,14249.5978,8190.6848,5417.555499999999,4829.9899,7781.407599999997,9058.4267,9058.4267,9058.4267,-0.1044361164633653152480223339
1658923119.0,AVAX-USDT,20.862,20.859,20.865,0,0,0,0,1,-1,7.58595402,9.5888,,0.0035809380933642387,2.0,141.879547058823533234317437745630741119384765625,0,0.0,0.0035809380933642387,0.00001282311762850710912068226803,0.5,14428.092900000001,14016.909000000001,14428.092900000001,8353.808200000001,5732.670299999999,4158.393899999999,7140.596199999996,8432.367599999996,8432.367599999996,8432.367599999996,-0.1044361164633653152480223339
1658923120.0,AVAX-USDT,20.8655,20.8640,20.8670,0,0,0,0,1,-1,7.58595402,9.5878,,0.003748080460354686,2.0,162.035300192059594337479211390018463134765625,0,0.0,0.003748080460354686,0.00001404810713729259493219692216,0.5,15492.4232,15081.2393,15492.4232,9078.0279,6466.3317,3875.9968000000003,7112.9964,8149.0335000000005,8149.0335000000005,8149.0335000000005,-0.1043945570882712549484456060
1658923121.0,AVAX-USDT,20.8615,20.8580,20.8650,0,0,0,0,1,-1,7.58595402,9.5889,,0.003625852521508932,2.0,148.945427440576366961977328173816204071044921875,0,0.0,0.003625852521508932,0.00001314680650773268019169415578,0.5,15546.753299999997,13696.030099999996,15546.753299999997,9210.877899999996,6311.657799999999,4817.9267,5153.851399999998,9127.558700000001,9127.558700000001,9127.558700000001,-0.1044398178345613860527411372
1658923122.0,AVAX-USDT,20.860,20.859,20.861,0,0,0,0,1,-1,7.58595402,9.5894,,0.003601666074246168,2.0,130.688268421052640633206465281546115875244140625,0,0.0,0.003601666074246168,0.00001297199851037580334426946268,0.5,15686.185399999998,15275.001499999998,15686.185399999998,9911.126299999998,7299.946999999998,4355.937800000001,4690.862599999999,8666.106299999998,8666.106299999998,8666.106299999998,-0.1044613490367913859491554405
1658923123.0,AVAX-USDT,20.8485,20.8420,20.8550,20.84957074184403492670162639,1.116994473128700701385837817,20.29107350527968457600870748,21.40806797840838527739454530,0.02673700720532966035884080485,0.02683972364478908685970430966,7.58595402,9.5926,,0.005118595436215401,2.0,150.64064371699402045123861171305179595947265625,0.98788128348324544258929336137953214347362518310546875,0.0,0.005118595436215401,0.00002620001923964513124706606959,0.5,11891.418300000003,11480.234400000003,11891.418300000003,6829.085200000001,3586.4496000000004,4318.6602,4757.173599999998,8802.791199999996,8802.791199999996,8802.791199999996,-0.1045933261749061278539761757
1658923124.0,AVAX-USDT,20.8415,20.8410,20.8420,20.84957074184403492670162639,1.116994473128700701385837817,20.29107350527968457600870748,21.40806797840838527739454530,0.02641011897993500582929695655,0.02718460659781614938437949764,7.58595402,9.5945,,0.005576734896749258,2.0,150.64064371699402045123861171305179595947265625,0.98788128348324544258929336137953214347362518310546875,0.0,0.005576734896749258,0.00003109997210862095728597572355,0.5,13377.181099999998,11936.903399999997,13379.319399999998,10617.969399999996,4598.9863,3184.9933,4686.705099999999,8713.581999999999,8705.794399999999,8711.365399999999,-0.1046711058164179217066482433
1658923125.0,AVAX-USDT,20.840,20.838,20.842,20.84957074184403492670162639,1.116994473128700701385837817,20.29107350527968457600870748,21.40806797840838527739454530,0.02634004293283663262914071593,0.02725854023072866014369219290,7.58595402,9.5949,,0.005596849601715803,2.0,150.64064371699402045123861171305179595947265625,0.98788128348324544258929336137953214347362518310546875,0.0,0.005596849601715803,0.00003132472546422634267140157993,0.5,13434.724900000001,11994.4472,13436.863200000002,10620.486799999999,4857.689,3165.7835999999998,4731.310799999999,8758.587699999996,8750.800099999997,8756.371099999997,-0.1046873946978327426227927851
1658923126.0,AVAX-USDT,20.837,20.836,20.838,20.84957074184403492670162639,1.116994473128700701385837817,20.29107350527968457600870748,21.40806797840838527739454530,0.02619986057111462417772676105,0.02740643943026276706793421798,7.58595402,9.5958,,0.004816902335733175,2.0,150.64064371699402045123861171305179595947265625,0.98788128348324544258929336137953214347362518310546875,0.0,0.004816902335733175,0.00002320254811199171696446479558,0.5,13961.041400000002,12520.763700000001,13963.179700000002,10932.9611,5103.9784,3075.7317000000003,4824.942,8627.566699999998,8619.779099999998,8625.350099999998,-0.1047251768463687238244310686
1658923127.0,AVAX-USDT,20.837,20.836,20.838,20.84957074184403492670162639,1.116994473128700701385837817,20.29107350527968457600870748,21.40806797840838527739454530,0.02619986057111462417772676105,0.02740643943026276706793421798,7.58595402,9.5958,,0.004722541198134422,2.0,150.64064371699402045123861171305179595947265625,0.98788128348324544258929336137953214347362518310546875,0.0,0.004722541198134422,0.00002230239536807690206985318127,0.5,14067.805900000003,12627.528200000002,14071.588100000003,11052.677500000002,5354.548400000001,3156.4750999999997,4904.900699999999,8706.988899999997,8699.201299999997,8704.772299999997,-0.1047251768463687238244310686
