exchange_trade_id,config_file_path,strategy,market,symbol,base_asset,quote_asset,timestamp,order_id,trade_type,order_type,price,amount,leverage,trade_fee,position,age
9a05a52c-5247-5841-9d03-76aad84fc63a,conf_hedge_3.yml,hedge,bybit_perpetual,ETH-USDT,ETH,USDT,1652119040000,SEHUT180a9f7f089afe3ac5a0735844ca8bb,SELL,LIMIT,2318.75,0.08000000000000000166533453693773481063544750213623046875,10,"{'fee_type': 'AddedToCost', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.11129999999999999615862833479695837013423442840576171875'}]}",OPEN,00:00:00
6c887662-0144-5df5-aed5-fe3c46663f91,conf_hedge_3.yml,hedge,bybit_perpetual,BTC-USDT,BTC,USDT,1652119040000,SBCUT180a9f7f08bafe3ac5a0735844ca8bb,SELL,LIMIT,31429.5,0.0280000000000000005828670879282071837224066257476806640625,10,"{'fee_type': 'AddedToCost', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.5280156000000000293681523544364608824253082275390625'}]}",OPEN,00:00:00
989de651-9f66-54f1-97c1-420f4e6de7af,conf_hedge_3.yml,hedge,bybit_perpetual,ETH-USDT,ETH,USDT,1652119050000,SEHUT180a9f81711afe3ac5a0735844ca8bb,SELL,LIMIT,2321.84999999999990905052982270717620849609375,0.070000000000000006661338147750939242541790008544921875,10,"{'fee_type': 'AddedToCost', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.09751769999999999882778212167977471835911273956298828125'}]}",OPEN,00:00:00
8fd0b91e-6635-554a-acb1-c3e4bd88fd42,conf_hedge_3.yml,hedge,bybit_perpetual,BTC-USDT,BTC,USDT,1652119370000,SBCUT180a9fcf94cafe3ac5a0735844ca8bb,SELL,LIMIT,31405.5,0.0280000000000000005828670879282071837224066257476806640625,10,"{'fee_type': 'AddedToCost', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.5276123999999999814036755196866579353809356689453125'}]}",OPEN,n/a
461cc8a3-c9d1-5fe0-ab3b-87f2b58fbb3f,conf_hedge_3.yml,hedge,bybit_perpetual,ETH-USDT,ETH,USDT,1652119370000,SEHUT180a9fcf94bafe3ac5a0735844ca8bb,SELL,LIMIT,2311.3000000000001818989403545856475830078125,0.1499999999999999944488848768742172978818416595458984375,10,"{'fee_type': 'AddedToCost', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.20801700000000000745359329812345094978809356689453125'}]}",OPEN,n/a
09daf71f-f633-5846-9d19-e18e8543a77c,conf_hedge_3.yml,hedge,bybit_perpetual,BTC-USDT,BTC,USDT,1652119410000,SBCUT180a9fd9552afe3ac5a0735844ca8bb,SELL,LIMIT,31380,0.0280000000000000005828670879282071837224066257476806640625,10,"{'fee_type': 'AddedToCost', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.52718399999999998595257011402281932532787322998046875'}]}",OPEN,n/a
9bd77179-0f5a-5732-b98d-c700ab4f865b,conf_hedge_3.yml,hedge,bybit_perpetual,ETH-USDT,ETH,USDT,1652119410000,SEHUT180a9fd9551afe3ac5a0735844ca8bb,SELL,LIMIT,2309.40000000000009094947017729282379150390625,0.05000000000000000277555756156289135105907917022705078125,10,"{'fee_type': 'AddedToCost', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.06928199999999999636468572816738742403686046600341796875'}]}",OPEN,n/a
c71de440-081b-5f7b-8a6e-d0fb6d154d68,conf_hedge_3.yml,hedge,bybit_perpetual,ETH-USDT,ETH,USDT,1652119410000,SEHUT180a9fd9551afe3ac5a0735844ca8bb,SELL,LIMIT,2309.40000000000009094947017729282379150390625,0.0299999999999999988897769753748434595763683319091796875,10,"{'fee_type': 'AddedToCost', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.0415692000000000005943689984633238054811954498291015625'}]}",OPEN,n/a
3ff17a1f-192a-5d05-84d1-722122b25504,conf_hedge_3.yml,hedge,bybit_perpetual,ETH-USDT,ETH,USDT,1652119420000,SEHUT180a9fdbc61afe3ac5a0735844ca8bb,SELL,LIMIT,2308.34999999999990905052982270717620849609375,0.05000000000000000277555756156289135105907917022705078125,10,"{'fee_type': 'AddedToCost', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.06925050000000000649524878326701582409441471099853515625'}]}",OPEN,n/a
acc255bc-105d-56ff-957f-06038dae50a8,conf_hedge_3.yml,hedge,bybit_perpetual,ETH-USDT,ETH,USDT,1652119420000,SEHUT180a9fdbc61afe3ac5a0735844ca8bb,SELL,LIMIT,2308.34999999999990905052982270717620849609375,0.0200000000000000004163336342344337026588618755340576171875,10,"{'fee_type': 'AddedToCost', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.027700200000000001210320732525360654108226299285888671875'}]}",OPEN,n/a
755c6006-1345-55f6-befc-2ddd696ace6e,conf_hedge_3.yml,hedge,bybit_perpetual,ETH-USDT,ETH,USDT,1652119480000,SEHUT180a9fea6c0afe3ac5a0735844ca8bb,SELL,LIMIT,2303.1999999999998181010596454143524169921875,0.08000000000000000166533453693773481063544750213623046875,10,"{'fee_type': 'AddedToCost', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.1105536000000000018683721236811834387481212615966796875'}]}",OPEN,n/a
