exchange_trade_id,config_file_path,strategy,market,symbol,base_asset,quote_asset,timestamp,order_id,trade_type,order_type,price,amount,leverage,trade_fee,position,age
626a9790833672245bacd12c,nim.yml,cross_exchange_market_making,kucoin,NIM-USDT,NIM,USDT,1651152784000,SNMUT1807060038097ff531804ec0d767839444d,SELL,LIMIT,0.0025684,20000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:02
626a9790e624ed1f91befe51,nim.yml,cross_exchange_market_making,kucoin,NIM-BTC,NIM,BTC,1651152784500,BNMBC18070600c4e97ff531804ec0d767839444d,BUY,LIMIT,6.52E-8,20000,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
626a97912e113d2923962680,nim.yml,cross_exchange_market_making,kucoin,BTC-USDT,BTC,USDT,1651152785500,BBCUT18070600c4f97ff531804ec0d767839444d,BUY,LIMIT,39362.9,0.00130532,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:01
626a99ce833672245bacd3b3,nim.yml,cross_exchange_market_making,kucoin,NIM-USDT,NIM,USDT,1651153358500,SNMUT1807068ad73c23b5723c28ee299821356d0,SELL,LIMIT,0.0025727,802.86380067,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:08
626a99ce2e113d29239ae300,nim.yml,cross_exchange_market_making,kucoin,BTC-USDT,BTC,USDT,1651153358500,BBCUT1807068cedbc23b5723c28ee299821356d0,BUY,LIMIT,39432.5,0.00005239,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,n/a
626a99cfe624ed1f91beff59,nim.yml,cross_exchange_market_making,kucoin,NIM-BTC,NIM,BTC,1651153359000,BNMBC1807068cedac23b5723c28ee299821356d0,BUY,LIMIT,6.52E-8,802.863,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
626aa1c7833672245bacde2b,nim.yml,cross_exchange_market_making,kucoin,NIM-USDT,NIM,USDT,1651155399000,SNMUT1807087e7ab559a4e6e662fc7ff105fd107,SELL,LIMIT,0.0025435,18232.7545,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:02
626aa1c72e113d2923aace24,nim.yml,cross_exchange_market_making,kucoin,BTC-USDT,BTC,USDT,1651155399500,BBCUT1807087f213559a4e6e662fc7ff105fd107,BUY,LIMIT,38941,0.00107999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,n/a
626aa1c72e113d2923aace25,nim.yml,cross_exchange_market_making,kucoin,BTC-USDT,BTC,USDT,1651155399500,BBCUT1807087f213559a4e6e662fc7ff105fd107,BUY,LIMIT,38941,0.0001111,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,n/a
626aa1e7833672245bacde52,nim.yml,cross_exchange_market_making,kucoin,NIM-USDT,NIM,USDT,1651155431500,SNMUT18070884734559a4e6e662fc7ff105fd107,SELL,LIMIT,0.002546,2840.2245,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:11
626aa1e8e624ed1f91bf0428,nim.yml,cross_exchange_market_making,kucoin,NIM-BTC,NIM,BTC,1651155432000,BNMBC1807087f212559a4e6e662fc7ff105fd107,BUY,LIMIT,6.52E-8,18232.754,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:33
